,Engine,HI,OP1,OP2,OP3,RUL,Sensor1,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor2,Sensor20,Sensor21,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9
4734,24,1,0.0017,0.0001,100,2,518.67,1.3,47.17,522.26,2388.03,8144.87,8.4018,0.03,392,2388,100,642.0,38.93,23.5059,1583.5,1394.49,14.62,21.61,554.09,2387.96,9059.99
4735,24,1,0.0,-0.0002,100,3,518.67,1.3,47.37,522.32,2388.01,8141.34,8.4485,0.03,390,2388,100,642.43,38.82,23.3265,1587.55,1399.37,14.62,21.61,554.49,2388.05,9068.46
4736,24,1,0.0011,0.0002,100,4,518.67,1.3,47.26,522.6,2387.97,8146.51,8.4061,0.03,393,2388,100,642.79,39.0,23.4368,1587.68,1403.17,14.62,21.61,553.99,2388.05,9063.2
4737,24,1,0.0001,0.0003,100,5,518.67,1.3,47.35,521.71,2387.99,8146.21,8.4659,0.03,393,2388,100,642.49,38.82,23.364,1579.15,1398.93,14.62,21.61,553.73,2388.02,9059.16
4738,24,1,0.0004,0.0002,100,6,518.67,1.3,47.15,522.07,2388.05,8138.36,8.3908,0.03,391,2388,100,642.65,38.92,23.3192,1583.39,1403.43,14.62,21.61,554.83,2388.06,9060.0
4739,24,1,-0.0033,0.0001,100,7,518.67,1.3,47.06,522.48,2388.0,8144.22,8.4266,0.03,392,2388,100,642.71,38.89,23.4144,1582.08,1401.82,14.62,21.61,553.9,2388.09,9051.18
4740,24,1,0.0023,-0.0004,100,8,518.67,1.3,47.25,521.91,2387.99,8143.16,8.4075,0.03,391,2388,100,642.37,38.95,23.3935,1591.51,1403.71,14.62,21.61,553.78,2387.97,9070.06
4741,24,1,-0.0042,0.0002,100,9,518.67,1.3,47.32,522.16,2388.02,8140.55,8.4071,0.03,392,2388,100,642.05,38.94,23.5244,1584.67,1400.66,14.62,21.61,554.07,2388.04,9062.91
4742,24,1,0.0023,-0.0004,100,10,518.67,1.3,47.47,521.96,2388.03,8146.51,8.41,0.03,392,2388,100,642.36,38.99,23.2652,1593.63,1404.16,14.62,21.6,553.85,2388.04,9068.35
4743,24,1,-0.0029,-0.0003,100,11,518.67,1.3,47.33,522.34,2388.05,8142.67,8.3771,0.03,392,2388,100,642.58,38.98,23.3489,1586.85,1398.8,14.62,21.61,554.66,2388.03,9064.46
4744,24,1,-0.0035,-0.0003,100,12,518.67,1.3,47.23,522.46,2388.01,8148.23,8.4139,0.03,392,2388,100,642.61,38.85,23.4507,1589.01,1395.95,14.62,21.61,554.08,2388.04,9070.02
4745,24,1,0.003,-0.0001,100,13,518.67,1.3,47.27,521.95,2388.04,8142.55,8.4126,0.03,394,2388,100,642.54,38.8,23.4197,1583.57,1406.37,14.62,21.61,554.01,2387.99,9060.8
4746,24,1,0.0007,-0.0004,100,14,518.67,1.3,47.26,522.18,2388.03,8143.19,8.4313,0.03,391,2388,100,642.44,38.98,23.3812,1591.83,1396.63,14.62,21.61,554.16,2388.06,9065.31
4747,24,1,-0.0002,-0.0004,100,15,518.67,1.3,47.34,522.35,2388.06,8146.39,8.3905,0.03,392,2388,100,641.95,38.85,23.4346,1585.53,1400.18,14.62,21.61,553.82,2388.03,9069.69
4748,24,1,0.0,-0.0005,100,16,518.67,1.3,47.52,521.62,2388.03,8138.79,8.4051,0.03,391,2388,100,642.19,39.01,23.3267,1591.68,1400.99,14.62,21.61,554.38,2388.04,9063.71
4749,24,1,0.0025,-0.0005,100,17,518.67,1.3,47.41,521.76,2388.04,8137.4,8.4259,0.03,392,2388,100,642.07,38.81,23.3594,1588.87,1403.73,14.62,21.61,554.54,2388.02,9071.82
4750,24,1,0.0,0.0003,100,18,518.67,1.3,47.19,522.07,2388.01,8144.2,8.4163,0.03,393,2388,100,642.42,38.86,23.4568,1591.25,1397.63,14.62,21.61,554.09,2388.01,9068.1
4751,24,1,0.0007,-0.0003,100,19,518.67,1.3,47.26,521.89,2388.01,8147.39,8.4354,0.03,392,2388,100,642.69,39.09,23.3865,1585.85,1395.7,14.62,21.6,554.14,2388.02,9064.97
4752,24,1,-0.001,0.0002,100,20,518.67,1.3,47.13,521.69,2388.08,8144.84,8.4135,0.03,392,2388,100,642.37,39.13,23.3214,1587.49,1398.86,14.62,21.61,554.34,2388.08,9065.66
4753,24,1,0.0006,-0.0002,100,21,518.67,1.3,47.26,522.13,2388.02,8140.61,8.3914,0.03,391,2388,100,642.28,39.0,23.3588,1591.12,1398.91,14.62,21.61,554.48,2388.01,9066.81
4754,24,1,-0.0023,0.0,100,22,518.67,1.3,47.07,521.87,2388.02,8145.95,8.3933,0.03,392,2388,100,642.15,38.9,23.2522,1582.61,1397.73,14.62,21.61,554.3,2388.04,9060.34
4755,24,1,0.0009,-0.0005,100,23,518.67,1.3,47.25,521.77,2388.07,8141.79,8.4247,0.03,392,2388,100,642.4,38.86,23.3984,1589.02,1397.58,14.62,21.61,554.03,2388.06,9063.61
4756,24,1,-0.0002,0.0002,100,24,518.67,1.3,47.25,522.15,2388.07,8148.24,8.3969,0.03,392,2388,100,642.3,39.0,23.4527,1588.03,1408.87,14.62,21.61,555.07,2388.0,9064.8
4757,24,1,-0.0045,0.0,100,25,518.67,1.3,47.28,522.41,2388.01,8145.21,8.3795,0.03,392,2388,100,642.06,38.84,23.3955,1585.43,1401.12,14.62,21.61,554.12,2388.05,9060.62
4758,24,1,0.0007,-0.0003,100,26,518.67,1.3,47.56,521.77,2388.04,8149.87,8.3807,0.03,392,2388,100,642.3,39.02,23.3911,1588.92,1400.68,14.62,21.61,554.67,2388.1,9064.13
4759,24,1,-0.0002,-0.0001,100,27,518.67,1.3,47.32,521.63,2387.99,8146.69,8.4146,0.03,393,2388,100,642.03,38.94,23.3673,1590.31,1401.05,14.62,21.61,554.24,2388.08,9066.94
4760,24,1,0.0013,-0.0005,100,28,518.67,1.3,47.28,521.63,2388.0,8145.09,8.4249,0.03,393,2388,100,642.01,38.91,23.3878,1587.34,1400.39,14.62,21.61,553.03,2388.06,9063.63
4761,24,1,0.0001,0.0002,100,29,518.67,1.3,47.18,522.52,2388.07,8141.6,8.4287,0.03,392,2388,100,642.74,39.16,23.3126,1587.78,1397.77,14.62,21.61,554.34,2388.01,9066.63
4762,24,1,-0.0022,0.0004,100,30,518.67,1.3,47.37,522.17,2388.02,8138.63,8.4284,0.03,393,2388,100,642.6,38.9,23.3928,1585.12,1403.37,14.62,21.61,553.54,2388.0,9052.18
4880,25,1,-0.0021,-0.0004,100,1,518.67,1.3,47.51,521.04,2388.15,8126.14,8.432,0.03,392,2388,100,642.85,38.98,23.4472,1586.83,1403.72,14.62,21.61,553.81,2388.1,9044.91
4881,25,1,-0.0003,0.0005,100,2,518.67,1.3,47.37,521.78,2388.11,8128.11,8.4518,0.03,394,2388,100,642.01,38.8,23.2932,1585.04,1408.44,14.62,21.61,552.88,2388.11,9050.68
4882,25,1,-0.0016,0.0,100,3,518.67,1.3,47.43,521.45,2388.06,8130.37,8.4354,0.03,394,2388,100,642.35,38.74,23.250999999999998,1584.13,1405.1,14.62,21.61,553.73,2388.13,9047.51
4883,25,1,-0.0004,0.0005,100,4,518.67,1.3,47.5,521.53,2388.11,8127.32,8.4187,0.03,392,2388,100,642.55,38.98,23.3807,1592.42,1405.92,14.62,21.61,553.79,2388.13,9048.33
4884,25,1,0.0021,-0.0001,100,5,518.67,1.3,47.29,520.93,2388.05,8129.83,8.4501,0.03,391,2388,100,642.38,38.8,23.296999999999997,1588.13,1399.72,14.62,21.61,553.64,2388.07,9049.37
4885,25,1,0.0007,0.0004,100,6,518.67,1.3,47.45,521.91,2388.12,8127.98,8.4588,0.03,394,2388,100,642.74,38.96,23.3451,1590.35,1413.87,14.62,21.61,554.36,2388.1,9047.58
4886,25,1,0.004,0.0005,100,7,518.67,1.3,47.42,521.36,2388.17,8126.82,8.4436,0.03,392,2388,100,642.34,38.66,23.372,1589.76,1410.2,14.62,21.61,553.94,2388.1,9047.49
4887,25,1,-0.0023,0.0006,100,8,518.67,1.3,47.63,521.68,2388.13,8129.85,8.4387,0.03,393,2388,100,642.24,38.62,23.3443,1590.04,1410.09,14.62,21.61,554.48,2388.1,9043.82
4888,25,1,0.0032,0.0005,100,9,518.67,1.3,47.46,521.67,2388.13,8129.6,8.4279,0.03,394,2388,100,642.87,38.78,23.3189,1591.58,1403.9,14.62,21.61,553.32,2388.14,9044.23
4889,25,1,-0.0009,0.0,100,10,518.67,1.3,47.53,521.59,2388.13,8130.18,8.4246,0.03,392,2388,100,642.33,38.94,23.3077,1588.11,1405.93,14.62,21.61,553.31,2388.1,9042.43
4890,25,1,-0.0016,-0.0004,100,11,518.67,1.3,47.36,521.51,2388.08,8124.2,8.4431,0.03,391,2388,100,642.11,38.74,23.2851,1590.85,1406.76,14.62,21.61,553.19,2388.15,9051.54
4891,25,1,-0.0018,0.0003,100,12,518.67,1.3,47.57,521.26,2388.15,8128.7,8.3837,0.03,392,2388,100,642.13,38.62,23.2574,1588.56,1406.97,14.62,21.61,553.39,2388.11,9051.03
4892,25,1,-0.0007,0.0003,100,13,518.67,1.3,47.51,521.53,2388.1,8129.54,8.4074,0.03,393,2388,100,642.63,38.91,23.3313,1583.09,1401.16,14.62,21.61,553.9,2388.12,9049.44
4893,25,1,0.0003,0.0005,100,14,518.67,1.3,47.51,521.06,2388.08,8130.37,8.4071,0.03,393,2388,100,643.03,38.79,23.4092,1583.85,1407.83,14.62,21.61,553.56,2388.12,9040.61
4894,25,1,0.0023,-0.0004,100,15,518.67,1.3,47.25,521.71,2388.11,8124.11,8.4628,0.03,392,2388,100,642.82,38.83,23.3627,1591.45,1407.76,14.62,21.61,554.06,2388.11,9042.43
4895,25,1,0.002,0.0004,100,16,518.67,1.3,47.44,521.43,2388.08,8132.94,8.4017,0.03,392,2388,100,643.11,39.07,23.3018,1598.66,1401.54,14.62,21.61,553.53,2388.07,9045.33
4896,25,1,0.0029,0.0005,100,17,518.67,1.3,47.46,521.46,2388.1,8131.97,8.4191,0.03,392,2388,100,642.85,38.98,23.3514,1581.71,1411.93,14.62,21.61,553.51,2388.11,9042.96
4897,25,1,-0.0023,0.0003,100,18,518.67,1.3,47.34,521.29,2388.12,8124.93,8.4192,0.03,392,2388,100,642.46,38.85,23.3673,1584.37,1406.8,14.62,21.61,553.97,2388.12,9052.2
4898,25,1,0.0029,-0.0003,100,19,518.67,1.3,47.47,521.17,2388.07,8127.22,8.432,0.03,393,2388,100,642.43,38.9,23.3796,1592.25,1402.92,14.62,21.61,553.73,2388.09,9049.82
4899,25,1,-0.002,0.0004,100,20,518.67,1.3,47.49,522.03,2388.12,8126.13,8.4284,0.03,393,2388,100,642.11,38.73,23.3354,1586.74,1409.28,14.62,21.61,553.24,2388.14,9046.88
4900,25,1,0.0027,-0.0002,100,21,518.67,1.3,47.43,521.55,2388.09,8127.03,8.4326,0.03,394,2388,100,642.83,38.86,23.4104,1584.95,1402.98,14.62,21.61,553.15,2388.11,9040.95
4901,25,1,0.0012,0.0004,100,22,518.67,1.3,47.32,521.24,2388.13,8131.19,8.4124,0.03,393,2388,100,642.52,39.0,23.3353,1582.69,1411.48,14.62,21.61,553.17,2388.06,9052.02
4902,25,1,0.0027,-0.0003,100,23,518.67,1.3,47.49,521.38,2388.08,8131.97,8.4539,0.03,392,2388,100,642.57,38.99,23.3806,1575.77,1405.23,14.62,21.61,553.09,2388.12,9044.19
4903,25,1,-0.0012,0.0,100,24,518.67,1.3,47.28,521.38,2388.06,8123.64,8.4316,0.03,393,2388,100,642.12,38.84,23.3507,1589.55,1408.37,14.62,21.61,553.21,2388.11,9045.53
4904,25,1,-0.0006,0.0003,100,25,518.67,1.3,47.36,522.05,2388.07,8125.22,8.4248,0.03,395,2388,100,642.69,38.78,23.2456,1588.03,1396.61,14.62,21.61,553.82,2388.14,9043.15
4905,25,1,0.0046,0.0005,100,26,518.67,1.3,47.49,521.23,2388.13,8126.99,8.4308,0.03,393,2388,100,642.43,39.11,23.3263,1586.86,1404.38,14.62,21.61,553.95,2388.06,9047.92
4906,25,1,-0.0035,-0.0004,100,27,518.67,1.3,47.47,521.55,2388.11,8125.51,8.4521,0.03,392,2388,100,641.7,39.05,23.3549,1593.58,1407.33,14.62,21.61,553.94,2388.04,9050.86
4907,25,1,0.0015,0.0003,100,28,518.67,1.3,47.49,521.3,2388.13,8129.09,8.4279,0.03,392,2388,100,642.4,38.97,23.3029,1592.49,1412.61,14.62,21.61,553.64,2388.1,9050.78
4908,25,1,0.001,-0.0002,100,29,518.67,1.3,47.57,521.98,2388.1,8127.85,8.4331,0.03,393,2388,100,642.2,38.67,23.2909,1583.91,1413.5,14.62,21.61,553.41,2388.09,9046.42
4909,25,1,-0.0031,0.0,100,30,518.67,1.3,47.33,522.3,2388.14,8128.57,8.4311,0.03,394,2388,100,641.61,38.97,23.2102,1589.98,1405.03,14.62,21.61,552.61,2388.15,9043.8
5110,26,1,0.0002,-0.0002,100,1,518.67,1.3,47.56,521.53,2388.13,8126.96,8.4322,0.03,393,2388,100,642.5,38.82,23.3124,1591.55,1411.43,14.62,21.61,552.93,2388.14,9041.19
5111,26,1,-0.0006,0.0,100,2,518.67,1.3,47.44,521.09,2388.14,8125.07,8.4626,0.03,392,2388,100,642.41,38.76,23.2642,1589.84,1405.51,14.62,21.61,553.11,2388.13,9041.49
5112,26,1,0.0002,-0.0001,100,3,518.67,1.3,47.62,521.64,2388.13,8124.61,8.4142,0.03,391,2388,100,642.63,38.78,23.3072,1588.16,1408.81,14.62,21.61,553.31,2388.09,9042.25
5113,26,1,0.0024,-0.0002,100,4,518.67,1.3,47.48,521.3,2388.1,8128.42,8.4246,0.03,394,2388,100,643.13,38.81,23.2889,1593.67,1409.85,14.62,21.61,553.18,2388.13,9044.59
5114,26,1,0.0026,0.0001,100,5,518.67,1.3,47.38,521.3,2388.11,8126.1,8.4018,0.03,394,2388,100,642.8,38.84,23.2591,1588.61,1414.19,14.62,21.61,553.5,2388.2,9035.69
5115,26,1,0.0026,0.0004,100,6,518.67,1.3,47.59,521.49,2388.07,8125.29,8.4515,0.03,392,2388,100,642.16,38.97,23.2985,1588.7,1408.6,14.62,21.61,553.41,2388.05,9059.69
5116,26,1,0.0032,0.0003,100,7,518.67,1.3,47.39,521.52,2388.07,8131.55,8.4827,0.03,393,2388,100,642.4,38.76,23.4328,1588.25,1404.3,14.62,21.61,552.82,2388.11,9040.52
5117,26,1,-0.0001,-0.0001,100,8,518.67,1.3,47.63,521.24,2388.18,8126.07,8.4106,0.03,392,2388,100,642.94,38.8,23.279,1586.14,1412.11,14.62,21.61,552.92,2388.15,9045.97
5118,26,1,0.002,-0.0003,100,9,518.67,1.3,47.54,521.17,2388.14,8121.35,8.4442,0.03,394,2388,100,642.38,38.99,23.2642,1592.4,1405.42,14.62,21.61,554.15,2388.11,9038.5
5119,26,1,-0.0011,0.0005,100,10,518.67,1.3,47.56,520.4,2388.1,8128.39,8.4446,0.03,394,2388,100,642.34,38.77,23.3325,1585.35,1406.11,14.62,21.61,554.25,2388.15,9051.8
5120,26,1,0.0007,-0.0003,100,11,518.67,1.3,47.34,521.41,2388.11,8128.45,8.4435,0.03,394,2388,100,642.68,38.98,23.3468,1586.4,1401.17,14.62,21.61,553.51,2388.11,9048.38
5121,26,1,-0.0005,-0.0002,100,12,518.67,1.3,47.48,521.59,2388.14,8131.34,8.4164,0.03,393,2388,100,642.91,38.78,23.2211,1591.39,1408.91,14.62,21.61,552.92,2388.1,9046.7
5122,26,1,-0.0023,-0.0003,100,13,518.67,1.3,47.45,521.93,2388.13,8125.23,8.4351,0.03,393,2388,100,642.69,38.76,23.2512,1587.16,1406.85,14.62,21.61,552.91,2388.12,9047.57
5123,26,1,0.0001,0.0004,100,14,518.67,1.3,47.48,522.11,2388.13,8129.67,8.4432,0.03,393,2388,100,642.78,38.94,23.3845,1593.83,1411.14,14.62,21.61,553.08,2388.12,9047.88
5124,26,1,-0.001,0.0005,100,15,518.67,1.3,47.49,521.47,2388.1,8129.2,8.4303,0.03,393,2388,100,642.07,38.75,23.3319,1591.37,1410.22,14.62,21.61,553.26,2388.17,9045.81
5125,26,1,-0.0009,0.0004,100,16,518.67,1.3,47.57,521.5,2388.09,8126.64,8.4432,0.03,394,2388,100,642.19,38.76,23.2297,1588.19,1416.35,14.62,21.61,552.89,2388.11,9045.5
5126,26,1,0.0014,0.0003,100,17,518.67,1.3,47.49,521.34,2388.07,8123.36,8.4638,0.03,394,2388,100,642.84,39.1,23.2647,1589.18,1405.88,14.62,21.61,553.25,2388.11,9041.77
5127,26,1,0.0013,0.0003,100,18,518.67,1.3,47.43,521.59,2388.08,8130.29,8.4456,0.03,394,2388,100,642.49,38.74,23.3053,1588.61,1408.21,14.62,21.61,554.18,2388.07,9050.43
5128,26,1,0.0017,-0.0003,100,19,518.67,1.3,47.74,521.36,2388.14,8127.69,8.4363,0.03,394,2388,100,643.03,38.89,23.362,1585.33,1412.56,14.62,21.61,553.2,2388.14,9046.05
5129,26,1,0.0002,0.0005,100,20,518.67,1.3,47.55,521.45,2388.17,8135.62,8.4226,0.03,394,2388,100,642.56,38.93,23.2996,1590.92,1414.56,14.62,21.61,552.52,2388.09,9050.5
5130,26,1,0.0003,0.0003,100,21,518.67,1.3,47.51,521.66,2388.18,8122.91,8.4233,0.03,392,2388,100,642.79,38.61,23.3702,1597.97,1414.67,14.62,21.61,553.39,2388.07,9045.5
5131,26,1,-0.0052,-0.0004,100,22,518.67,1.3,47.42,521.09,2388.13,8127.72,8.4401,0.03,394,2388,100,642.73,38.73,23.2687,1588.83,1407.43,14.62,21.61,553.09,2388.1,9050.15
5132,26,1,-0.0003,0.0,100,23,518.67,1.3,47.54,521.54,2388.16,8129.05,8.4523,0.03,392,2388,100,642.56,38.75,23.3312,1587.32,1415.45,14.62,21.61,554.32,2388.1,9047.48
5133,26,1,-0.0033,-0.0004,100,24,518.67,1.3,47.31,521.77,2388.16,8123.36,8.4651,0.03,393,2388,100,642.78,38.95,23.2863,1588.64,1404.79,14.62,21.61,553.13,2388.09,9044.74
5134,26,1,-0.0022,-0.0003,100,25,518.67,1.3,47.28,521.73,2388.11,8128.21,8.4343,0.03,393,2388,100,642.83,38.9,23.2971,1593.44,1408.98,14.62,21.61,553.7,2388.12,9049.57
5135,26,1,-0.0026,0.0004,100,26,518.67,1.3,47.36,521.57,2388.09,8124.57,8.4451,0.03,393,2388,100,642.41,38.9,23.3277,1586.09,1408.79,14.62,21.61,553.84,2388.14,9044.72
5136,26,1,-0.006,-0.0004,100,27,518.67,1.3,47.43,521.37,2388.09,8127.8,8.4405,0.03,393,2388,100,642.11,38.98,23.3198,1588.19,1402.79,14.62,21.61,553.35,2388.15,9050.15
5137,26,1,0.0001,0.0,100,28,518.67,1.3,47.64,521.61,2388.07,8123.67,8.4559,0.03,395,2388,100,642.48,38.82,23.2244,1591.66,1409.19,14.62,21.61,553.14,2388.08,9049.28
5138,26,1,0.0022,-0.0004,100,29,518.67,1.3,47.51,521.28,2388.1,8129.29,8.441,0.03,393,2388,100,642.75,38.92,23.2838,1594.89,1405.56,14.62,21.61,552.85,2388.1,9045.79
5139,26,1,-0.0002,0.0,100,30,518.67,1.3,47.65,521.43,2388.02,8131.62,8.42,0.03,392,2388,100,642.36,38.84,23.294,1587.86,1406.64,14.62,21.61,553.18,2388.11,9047.95
5309,27,1,0.0004,0.0,100,1,518.67,1.3,47.61,521.21,2388.06,8144.58,8.4088,0.03,391,2388,100,642.41,38.74,23.3425,1592.81,1403.33,14.62,21.61,554.08,2388.08,9053.27
5310,27,1,-0.0026,-0.0003,100,2,518.67,1.3,47.4,521.95,2388.11,8138.82,8.4346,0.03,395,2388,100,642.6,39.04,23.4075,1590.48,1404.96,14.62,21.61,554.39,2388.02,9062.24
5311,27,1,0.0005,-0.0003,100,3,518.67,1.3,47.38,521.95,2388.07,8145.91,8.4253,0.03,391,2388,100,642.3,38.75,23.2521,1581.71,1401.67,14.62,21.61,553.69,2388.07,9059.84
5312,27,1,0.0012,-0.0002,100,4,518.67,1.3,47.36,521.98,2388.03,8141.46,8.433,0.03,394,2388,100,643.04,38.8,23.333000000000002,1587.25,1407.46,14.62,21.61,553.56,2388.06,9066.11
5313,27,1,-0.0038,-0.0005,100,5,518.67,1.3,47.44,521.96,2388.06,8138.58,8.4384,0.03,394,2388,100,642.47,38.98,23.392,1584.61,1406.82,14.62,21.61,554.18,2388.04,9057.75
5314,27,1,-0.0012,0.0002,100,6,518.67,1.3,47.44,521.75,2388.06,8145.23,8.4208,0.03,393,2388,100,642.3,38.9,23.319000000000003,1584.48,1409.51,14.62,21.61,554.65,2388.02,9059.92
5315,27,1,0.0003,0.0001,100,7,518.67,1.3,47.45,521.21,2388.06,8140.38,8.4177,0.03,393,2388,100,642.27,38.97,23.2795,1595.67,1409.94,14.62,21.61,552.85,2388.09,9069.62
5316,27,1,0.0012,0.0002,100,8,518.67,1.3,47.48,522.36,2388.05,8146.22,8.4298,0.03,394,2388,100,642.45,38.82,23.3563,1579.66,1407.34,14.62,21.61,553.45,2388.06,9066.23
5317,27,1,-0.003,0.0001,100,9,518.67,1.3,47.34,521.29,2388.08,8144.82,8.4011,0.03,392,2388,100,642.59,38.94,23.3202,1593.52,1408.99,14.62,21.61,553.74,2388.04,9068.2
5318,27,1,0.0013,0.0001,100,10,518.67,1.3,47.52,521.19,2388.09,8142.33,8.4128,0.03,393,2388,100,642.54,38.95,23.4244,1592.24,1408.67,14.62,21.61,554.03,2388.08,9066.4
5319,27,1,0.0006,-0.0004,100,11,518.67,1.3,47.44,521.82,2388.15,8142.34,8.4378,0.03,392,2388,100,642.57,38.91,23.362,1586.12,1392.42,14.62,21.61,553.0,2388.11,9062.55
5320,27,1,-0.0021,-0.0003,100,12,518.67,1.3,47.45,522.05,2388.04,8138.0,8.4468,0.03,393,2388,100,642.48,38.82,23.3062,1587.31,1404.75,14.62,21.61,553.34,2388.04,9065.14
5321,27,1,0.005,0.0004,100,13,518.67,1.3,47.44,521.87,2388.09,8144.86,8.4276,0.03,392,2388,100,642.36,38.64,23.3662,1588.83,1410.72,14.62,21.61,553.02,2388.08,9061.13
5322,27,1,0.0012,0.0001,100,14,518.67,1.3,47.31,521.98,2388.07,8151.14,8.4452,0.03,394,2388,100,642.37,38.97,23.3414,1583.56,1407.41,14.62,21.61,553.82,2388.05,9056.57
5323,27,1,0.0006,-0.0002,100,15,518.67,1.3,47.42,521.67,2388.06,8141.61,8.4514,0.03,393,2388,100,642.33,38.73,23.3552,1583.7,1402.81,14.62,21.61,553.9,2388.03,9069.72
5324,27,1,-0.0024,-0.0003,100,16,518.67,1.3,47.5,521.55,2388.02,8138.07,8.4352,0.03,392,2388,100,642.4,38.82,23.3333,1585.16,1403.97,14.62,21.61,552.58,2388.06,9067.64
5325,27,1,-0.0014,-0.0003,100,17,518.67,1.3,47.4,521.6,2388.06,8150.68,8.4351,0.03,393,2388,100,641.78,38.86,23.3798,1591.04,1407.19,14.62,21.61,554.56,2388.0,9061.41
5326,27,1,-0.0015,0.0002,100,18,518.67,1.3,47.37,521.43,2388.09,8139.6,8.4055,0.03,393,2388,100,642.61,38.84,23.3399,1590.43,1396.7,14.62,21.61,553.71,2388.1,9064.92
5327,27,1,-0.0019,-0.0001,100,19,518.67,1.3,47.42,521.86,2388.04,8142.48,8.4082,0.03,393,2388,100,642.47,38.8,23.3244,1581.23,1399.5,14.62,21.61,553.43,2388.11,9062.02
5328,27,1,0.0004,-0.0003,100,20,518.67,1.3,47.4,521.61,2388.08,8139.17,8.45,0.03,393,2388,100,642.66,38.9,23.3725,1592.44,1407.16,14.62,21.61,553.88,2388.02,9064.36
5329,27,1,-0.0002,0.0002,100,21,518.67,1.3,47.47,522.07,2388.01,8142.5,8.4341,0.03,392,2388,100,642.56,38.83,23.358,1584.78,1395.72,14.62,21.61,553.86,2388.02,9067.88
5330,27,1,0.0025,-0.0004,100,22,518.67,1.3,47.53,522.0,2388.06,8145.14,8.4121,0.03,393,2388,100,642.75,38.89,23.3225,1590.65,1405.19,14.62,21.61,552.86,2388.07,9059.1
5331,27,1,0.0048,-0.0005,100,23,518.67,1.3,47.52,521.71,2388.05,8142.42,8.4264,0.03,393,2388,100,642.3,38.89,23.2872,1590.01,1407.18,14.62,21.61,553.67,2388.09,9064.01
5332,27,1,-0.0009,-0.0004,100,24,518.67,1.3,47.44,520.89,2388.12,8150.47,8.4451,0.03,393,2388,100,642.54,38.91,23.3274,1594.77,1404.67,14.62,21.61,553.5,2387.97,9073.32
5333,27,1,0.0002,-0.0004,100,25,518.67,1.3,47.24,522.1,2388.1,8140.16,8.427,0.03,393,2388,100,642.54,38.9,23.2058,1590.71,1403.35,14.62,21.61,554.51,2388.14,9066.2
5334,27,1,0.0001,0.0003,100,26,518.67,1.3,47.37,522.04,2388.06,8144.18,8.4276,0.03,391,2388,100,642.61,38.74,23.2886,1587.42,1398.58,14.62,21.61,554.09,2388.06,9063.43
5335,27,1,0.0035,-0.0003,100,27,518.67,1.3,47.31,521.77,2388.08,8148.06,8.4601,0.03,393,2388,100,642.32,39.02,23.3902,1585.31,1406.02,14.62,21.61,552.99,2388.07,9069.36
5336,27,1,0.0003,0.0003,100,28,518.67,1.3,47.34,522.21,2388.04,8145.93,8.3907,0.03,393,2388,100,642.55,39.12,23.3839,1586.9,1404.2,14.62,21.61,554.33,2388.11,9067.38
5337,27,1,-0.0023,-0.0005,100,29,518.67,1.3,47.35,521.91,2388.04,8145.78,8.4348,0.03,392,2388,100,642.5,38.89,23.2319,1583.07,1405.78,14.62,21.61,553.98,2388.06,9063.3
5338,27,1,-0.0009,0.0001,100,30,518.67,1.3,47.34,521.5,2388.05,8149.79,8.4483,0.03,393,2388,100,642.46,38.75,23.2781,1589.12,1395.35,14.62,21.61,554.02,2388.05,9061.47
5465,28,1,-0.0003,-0.0001,100,1,518.67,1.3,47.14,522.67,2388.0,8145.82,8.3899,0.03,391,2388,100,642.14,39.18,23.3642,1584.11,1392.44,14.62,21.61,554.84,2387.99,9068.32
5466,28,1,-0.0002,0.0003,100,2,518.67,1.3,47.05,522.75,2387.98,8143.47,8.3977,0.03,391,2388,100,642.41,39.22,23.4739,1583.78,1391.7,14.62,21.61,555.39,2387.99,9056.19
5467,28,1,0.0006,-0.0004,100,3,518.67,1.3,47.27,521.84,2387.99,8139.99,8.3898,0.03,391,2388,100,642.13,39.1,23.5312,1583.81,1396.23,14.62,21.6,554.32,2388.01,9066.04
5468,28,1,0.002,-0.0001,100,4,518.67,1.3,47.07,522.72,2388.02,8145.79,8.3887,0.03,393,2388,100,642.51,39.01,23.3791,1593.03,1395.05,14.62,21.61,554.87,2387.95,9065.22
5469,28,1,0.0002,0.0,100,5,518.67,1.3,47.1,522.95,2387.96,8140.29,8.3771,0.03,394,2388,100,642.39,39.01,23.4707,1577.87,1396.3,14.62,21.61,554.4,2387.98,9060.76
5470,28,1,0.0008,-0.0004,100,6,518.67,1.3,47.11,522.42,2388.0,8147.97,8.3618,0.03,391,2388,100,642.07,39.01,23.489,1591.74,1403.77,14.62,21.61,554.05,2388.01,9061.02
5471,28,1,0.0029,-0.0002,100,7,518.67,1.3,46.94,522.75,2388.02,8140.33,8.439,0.03,391,2388,100,642.05,39.11,23.519000000000002,1581.85,1400.44,14.62,21.61,554.79,2387.98,9059.22
5472,28,1,-0.0002,0.0001,100,8,518.67,1.3,47.27,522.38,2387.92,8144.25,8.3898,0.03,391,2388,100,642.21,39.08,23.5862,1589.79,1395.98,14.62,21.61,554.41,2388.0,9054.45
